Id,nLane,tLinkID,FN,TN,linkID,freeflowsp,length,Left,Through,Right,Lane1,Lane2,Lane3,Lane4,Lane5,Lane6,Lane7,Lane8,Lane9,FREEFL1,FREEFL2,FREEFL3,FREEFL4,FREEFL5,FREEFL6,FREEFL7,FREEFL8,FREEFL9,FREEFL10,FREEFL11,FREEFL12,FREEFL13,FREEFL14,FREEFL15,FREEFL16,FREEFL17,FREEFL18,FREEFL19,FREEFL20,FREEFL21,FREEFL22,FREEFL23,FREEFL24,fid
110802,2.0,110801,5405,5406,110802,65,25.806449220879323,0,0,0,1108021,1108022,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110802
110803,1.0,110804,5400,5401,110803,45,31.476545550183804,0,110818,0,1108031,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110803
110806,1.0,110805,5400,5377,110806,65,524.9021570999774,0,111419,0,1108061,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110806
110804,1.0,110803,5401,5400,110804,45,31.476545550183804,0,110806,0,1108041,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110804
110818,1.0,110819,5401,5366,110818,65,930.1290255279106,0,110812,0,1108181,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110818
110805,1.0,110806,5377,5400,110805,65,524.9021570999774,0,110803,0,1108051,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110805
111419,1.0,111420,5377,5456,111419,65,3255.5540976033017,0,111405,0,1114191,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,111419
110807,1.0,110808,5399,5398,110807,45,18.344422594073013,0,0,0,1108071,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110807
110808,1.0,110807,5398,5399,110808,45,18.344422594073013,0,0,0,1108081,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110808
110809,2.0,110810,5374,5378,110809,35,184.17793795344193,0,111423,0,1108091,1108092,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110809
110815,2.0,110814,5374,5370,110815,35,670.9014874148305,110788,110776,110926,1108151,1108152,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110815
110810,2.0,110809,5378,5374,110810,35,184.17793795344193,0,110815,0,1108101,1108102,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110810
111423,3.0,0,5378,5429,111423,35,2303.341947712403,111425,111421,0,1114231,1114232,1114233,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,111423
110811,1.0,110812,5361,5366,110811,45,174.23983893659215,0,110819,0,1108111,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110811
110820,2.0,0,5361,5374,110820,35,514.6624917619786,0,110809,110815,1108201,1108202,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110820
110812,1.0,110811,5366,5361,110812,45,174.23983893659215,0,110820,0,1108121,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110812
110819,1.0,110818,5366,5401,110819,65,930.1290255279106,0,110804,0,1108191,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110819
110813,3.0,0,5347,5366,110813,65,514.1880927072045,0,110819,110812,1108131,1108132,1108133,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110813
110822,2.0,0,5347,5351,110822,45,161.49103083533316,0,110821,0,1108221,1108222,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110822
110816,1.0,110817,5364,5367,110816,45,495.1316857234531,0,110825,0,1108161,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110816
110835,2.0,110834,5364,5346,110835,35,327.89465692528955,110831,110833,0,1108351,1108352,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110835
110817,1.0,110816,5367,5364,110817,45,495.1316857234531,0,110835,0,1108171,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110817
110825,2.0,110826,5367,5343,110825,65,760.311002666159,0,110828,0,1108251,1108252,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110825
110821,2.0,0,5351,5361,110821,35,188.09904770617572,110811,110820,0,1108211,1108212,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110821
110823,3.0,0,5340,5347,110823,65,289.80897867552267,110813,110822,0,1108231,1108232,1108233,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110823
110824,2.0,0,5340,5336,110824,45,148.1872886334313,110920,110923,0,1108241,1108242,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110824
110920,2.0,0,5336,5329,110920,45,55.59518128530692,0,110915,110919,1109201,1109202,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110920
110923,2.0,0,5336,5331,110923,45,84.60909562914237,0,110921,110918,1109231,1109232,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110923
110826,1.0,110825,5343,5367,110826,65,760.311002666159,0,110817,0,1108261,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110826
110828,1.0,110827,5343,5345,110828,45,161.66489359731986,0,110829,0,1108281,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110828
110827,1.0,110828,5345,5343,110827,45,161.66489359731986,0,110826,0,1108271,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110827
110829,1.0,110830,5345,5344,110829,45,70.71463361970123,0,110875,110832,1108291,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110829
110830,1.0,110829,5344,5345,110830,45,70.71463361970123,0,110827,0,1108301,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110830
110832,2.0,110833,5344,5346,110832,35,43.50663650152971,0,110834,110831,1108321,1108322,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110832
110875,2.0,110874,5344,5341,110875,35,170.41267707361501,110922,110872,110839,1108751,1108752,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110875
110831,2.0,0,5346,5345,110831,45,51.757675093275374,0,110827,110829,1108311,1108312,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110831
110833,2.0,110832,5346,5344,110833,35,43.50663650152971,0,110875,110830,1108331,1108332,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110833
110834,2.0,110835,5346,5364,110834,35,327.89465692528955,0,110816,0,1108341,1108342,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110834
110836,2.0,110837,5339,5342,110836,65,43.423343444278544,0,0,0,1108361,1108362,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110836
110924,2.0,110925,5339,5337,110924,65,15.363600408402213,0,110879,0,1109241,1109242,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110924
110837,2.0,110836,5342,5339,110837,65,43.423343444278544,0,110924,0,1108371,1108372,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110837
110838,4.0,110839,5348,5341,110838,35,689.4647458405589,110874,110922,110872,1108381,1108382,1108383,1108384,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110838
110841,3.0,110840,5348,5349,110841,35,11.54323321001908,0,110850,0,1108411,1108412,1108413,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110841
110839,3.0,110838,5341,5348,110839,35,689.4647458405589,0,110841,0,1108391,1108392,1108393,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110839
110872,2.0,110873,5341,5338,110872,35,11.322046044933737,0,110871,0,1108721,1108722,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110872
110874,2.0,110875,5341,5344,110874,35,170.41267707361501,110832,110830,0,1108741,1108742,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110874
110922,4.0,110921,5341,5331,110922,35,159.64481377587424,0,110918,0,1109221,1109222,1109223,1109224,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110922
110840,4.0,110841,5349,5348,110840,35,11.54323321001908,0,110838,0,1108401,1108402,1108403,1108404,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110840
110850,2.0,110849,5349,5357,110850,35,215.48321504060925,0,110846,0,1108501,1108502,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110850
110842,4.0,0,5356,5595,110842,35,2.934930399031084,0,0,0,1108421,1108422,1108423,1108424,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110842
110848,5.0,0,5356,5353,110848,35,52.1179397064982,0,110851,0,1108481,1108482,1108483,1108484,1108485,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110848
111385,4.0,0,5356,5354,111385,35,1344.6440520984595,111383,111387,0,1113851,1113852,1113853,1113854,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,111385
110844,4.0,0,5595,5356,110844,35,2.934930399031084,0,110848,111385,1108441,1108442,1108443,1108444,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110844
110843,5.0,0,5358,5595,110843,35,2.934930300833814,0,110844,0,1108431,1108432,1108433,1108434,1108435,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110843
111401,2.0,111400,5358,5412,111401,35,1610.5620750144412,111398,111435,111427,1114011,1114012,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,111401
110845,3.0,0,5355,5356,110845,35,137.5612862200637,111385,110842,110848,1108451,1108452,1108453,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110845
110847,3.0,0,5355,5353,110847,35,155.71342440082566,0,110851,0,1108471,1108472,1108473,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110847
110846,3.0,0,5357,5595,110846,35,6.630348765365852,0,110844,0,1108461,1108462,1108463,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110846
110849,3.0,110850,5357,5349,110849,35,215.48321504060925,0,110840,0,1108491,1108492,1108493,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110849
110851,2.0,110852,5353,5335,110851,35,377.5919205833136,0,110853,0,1108511,1108512,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110851
110852,3.0,110851,5335,5353,110852,35,377.5919205833136,0,0,0,1108521,1108522,1108523,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110852
110853,5.0,0,5335,5332,110853,35,8.14387399433924,0,110855,0,1108531,1108532,1108533,1108534,1108535,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110853
110855,2.0,110854,5332,5322,110855,35,168.46302028268283,0,110859,0,1108551,1108552,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110855
110854,3.0,110855,5322,5332,110854,35,168.46302028268283,0,0,0,1108541,1108542,1108543,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110854
110859,3.0,110858,5322,5317,110859,35,127.56013797173935,110861,110865,0,1108591,1108592,1108593,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110859
110856,2.0,0,5323,5322,110856,35,24.91761758425114,0,110859,110854,1108561,1108562,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110856
110857,2.0,0,5321,5323,110857,65,232.33033472903765,0,110856,0,1108571,1108572,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110857
110870,1.0,110869,5321,5319,110870,45,17.99898849096568,0,110892,110862,1108701,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110870
110858,2.0,110859,5317,5322,110858,35,127.56013797173935,0,110854,0,1108581,1108582,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110858
110861,1.0,110860,5317,5320,110861,45,105.51017129672259,0,110863,0,1108611,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110861
110865,2.0,110864,5317,5312,110865,35,101.88773787781943,0,110868,110866,1108651,1108652,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110865
110860,1.0,110861,5320,5317,110860,45,105.51017129672259,0,110865,110858,1108601,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110860
110863,1.0,110862,5320,5319,110863,65,81.1000517816633,110869,110892,0,1108631,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110863
110862,1.0,110863,5319,5320,110862,65,81.1000517816633,0,110860,0,1108621,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110862
110869,1.0,110870,5319,5321,110869,45,17.99898849096568,0,110857,0,1108691,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110869
110892,1.0,110893,5319,5315,110892,65,235.28288572951595,110891,110895,0,1108921,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110892
110864,3.0,110865,5312,5317,110864,35,101.88773787781943,0,110858,110861,1108641,1108642,1108643,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110864
110866,2.0,0,5312,5320,110866,45,163.32320189613804,0,110863,110860,1108661,1108662,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110866
110868,3.0,110867,5312,5308,110868,35,64.3199733047367,110897,110991,0,1108681,1108682,1108683,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110868
110867,2.0,110868,5308,5312,110867,35,64.3199733047367,110864,110866,0,1108671,1108672,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110867
110897,2.0,110896,5308,5304,110897,35,184.83240092241772,110889,110900,0,1108971,1108972,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110897
110991,3.0,0,5308,5296,110991,35,435.6068051142974,0,110990,111003,1109911,1109912,1109913,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110991
110871,3.0,0,5338,5323,110871,35,683.6838998374625,0,110856,0,1108711,1108712,1108713,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110871
110873,2.0,110872,5338,5341,110873,35,11.322046044933737,110839,110874,110922,1108731,1108732,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110873
110876,3.0,110877,5334,5333,110876,65,4.73363263704538,0,110881,0,1108761,1108762,1108763,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110876
110878,4.0,110879,5334,5337,110878,65,8.116470762589302,0,110925,0,1108781,1108782,1108783,1108784,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110878
110877,4.0,110876,5333,5334,110877,65,4.73363263704538,0,110878,0,1108771,1108772,1108773,1108774,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110877
110881,2.0,110882,5333,5326,110881,65,132.1689235465667,0,0,0,1108811,1108812,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110881
110879,3.0,110878,5337,5334,110879,65,8.116470762589302,0,110876,0,1108791,1108792,1108793,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110879
110925,2.0,110924,5337,5339,110925,65,15.363600408402213,0,110836,0,1109251,1109252,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110925
110880,2.0,0,5313,5340,110880,45,552.4897126593019,110823,110824,0,1108801,1108802,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110880
110883,1.0,0,5313,5321,110883,65,567.2997431509835,110870,110857,0,1108831,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110883
110882,2.0,110881,5326,5333,110882,65,132.1689235465667,0,110877,0,1108821,1108822,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110882
110884,1.0,110885,5311,5306,110884,45,680.1968007721473,0,110888,110887,1108841,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110884
110890,2.0,110891,5311,5315,110890,65,336.4287431717928,0,110893,110895,1108901,1108902,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110890
110885,2.0,110884,5306,5311,110885,45,680.1968007721473,0,110890,0,1108851,1108852,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110885
110887,2.0,110886,5306,5314,110887,65,353.6441834281562,0,110894,0,1108871,1108872,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110887
110888,2.0,110889,5306,5304,110888,65,33.36992120502805,0,110900,110896,1108881,1108882,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110888
110886,1.0,110887,5314,5306,110886,65,353.6441834281562,0,110888,110885,1108861,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110886
110894,1.0,110895,5314,5315,110894,45,340.3313006224879,0,110893,110891,1108941,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110894
110889,2.0,110888,5304,5306,110889,65,33.36992120502805,110887,110885,0,1108891,1108892,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110889
110896,3.0,110897,5304,5308,110896,35,184.83240092241772,0,110867,110991,1108961,1108962,1108963,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110896
110900,3.0,110899,5304,5301,110900,35,37.807010269626524,0,110999,110898,1109001,1109002,1109003,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110900
110891,1.0,110890,5315,5311,110891,65,336.4287431717928,0,110884,0,1108911,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110891
110893,2.0,110892,5315,5319,110893,65,235.28288572951595,0,110862,110869,1108931,1108932,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,110893
110895,1.0,110894,5315,5314,110895,45,340.3313006224879,0,110886,0,1108951,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,110895
110898,3.0,0,5301,5307,110898,35,964.7407472996645,110907,110948,110906,1108981,1108982,1108983,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110898
110899,2.0,110900,5301,5304,110899,35,37.807010269626524,0,110896,110889,1108991,1108992,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110899
110999,3.0,110998,5301,5293,110999,35,225.2716452434484,110902,110996,111001,1109991,1109992,1109993,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110999
110906,2.0,110905,5307,5282,110906,35,468.9051239899091,0,110904,110901,1109061,1109062,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110906
110907,2.0,110908,5307,5310,110907,35,89.91237035299542,0,110909,0,1109071,1109072,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110907
110948,2.0,0,5307,5277,110948,35,961.5888800037128,0,110947,110949,1109481,1109482,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110948
110901,1.0,110902,5282,5293,110901,35,766.8902656000848,110996,111001,110998,1109011,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110901
110904,2.0,110903,5282,5270,110904,35,78.00872353963922,110957,110965,0,1109041,1109042,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110904
110905,1.0,110906,5282,5307,110905,35,468.9051239899091,0,110907,110948,1109051,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110905
110902,1.0,110901,5293,5282,110902,35,766.8902656000848,0,110905,110904,1109021,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110902
110996,2.0,110997,5293,5251,110996,35,1266.4993268977744,0,110962,110959,1109961,1109962,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110996
110998,2.0,110999,5293,5301,110998,35,225.2716452434484,110899,110898,0,1109981,1109982,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110998
111001,1.0,111000,5293,5295,111001,35,178.64089594067252,0,110995,0,1110011,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,111001
110903,1.0,110904,5270,5282,110903,35,78.00872353963922,110901,110905,0,1109031,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110903
110957,2.0,110958,5270,5265,110957,35,897.677404175542,110953,110734,110956,1109571,1109572,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110957
110965,1.0,110964,5270,5249,110965,35,1239.483268293635,0,0,0,1109651,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110965
110908,2.0,110907,5310,5307,110908,35,89.91237035299542,110948,110906,0,1109081,1109082,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110908
110909,2.0,110910,5310,5324,110909,35,272.0798332698755,0,110912,110930,1109091,1109092,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110909
110910,2.0,110909,5324,5310,110910,35,272.0798332698755,0,110908,0,1109101,1109102,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,110910
