LinkID,LaneNum,TLinkID,FnJunction,TnJunction,SpeedLimit,Left,Through,Right,Lane1,Lane2,Lane3,Lane4,Lane5,Lane6,Lane7,Lane8,Lane9
109488,1,109489,4393,4353,35,0,109486,109501,1094881,0,0,0,0,0,0,0,0
109492,4,0,4393,4098,35,0,107752,107761,1094921,1094922,1094923,1094924,0,0,0,0,0
109493,2,0,4523,4513,45,0,109514,0,1094931,1094932,0,0,0,0,0,0,0
109500,2,0,4523,4512,35,0,109515,0,1095001,1095002,0,0,0,0,0,0,0
109591,2,109590,4523,4525,35,0,109589,0,1095911,1095912,0,0,0,0,0,0,0
109514,2,0,4513,4475,45,0,109509,0,1095141,1095142,0,0,0,0,0,0,0
109494,3,109495,4516,4514,35,109593,109496,0,1094941,1094942,1094943,0,0,0,0,0,0
109522,3,0,4516,4500,35,109521,109518,109570,1095221,1095222,1095223,0,0,0,0,0,0
109575,2,109574,4516,4522,35,0,109579,109576,1095751,1095752,0,0,0,0,0,0,0
109495,2,109494,4514,4516,35,109522,109575,0,1094951,1094952,0,0,0,0,0,0,0
109496,3,109497,4514,4511,35,0,109498,0,1094961,1094962,1094963,0,0,0,0,0,0
109593,1,109592,4514,4532,35,0,109612,0,1095931,0,0,0,0,0,0,0,0
109497,2,109496,4511,4514,35,0,109495,109593,1094971,1094972,0,0,0,0,0,0,0
109498,3,0,4511,4407,35,0,109490,109480,1094981,1094982,1094983,0,0,0,0,0,0
109499,3,0,4501,4511,35,109498,109497,0,1094991,1094992,1094993,0,0,0,0,0,0
109504,2,0,4501,4504,35,0,109516,0,1095041,1095042,0,0,0,0,0,0,0
109515,2,0,4512,4474,35,0,109508,0,1095151,1095152,0,0,0,0,0,0,0
109502,3,0,4509,4512,35,0,109515,0,1095021,1095022,1095023,0,0,0,0,0,0
109505,1,0,4509,4510,45,0,109517,0,1095051,0,0,0,0,0,0,0,0
109503,2,0,4503,4504,45,0,109516,0,1095031,1095032,0,0,0,0,0,0,0
109513,2,0,4503,4475,65,0,109509,0,1095131,1095132,0,0,0,0,0,0,0
109516,3,0,4504,4474,35,0,109508,0,1095161,1095162,1095163,0,0,0,0,0,0
109517,3,0,4510,4497,65,109541,109529,0,1095171,1095172,1095173,0,0,0,0,0,0
109506,3,0,4484,4510,65,0,109517,0,1095061,1095062,1095063,0,0,0,0,0,0
109598,2,0,4484,4541,65,109613,109595,0,1095981,1095982,0,0,0,0,0,0,0
109508,4,0,4474,4393,35,0,109492,109488,1095081,1095082,1095083,1095084,0,0,0,0,0
109509,3,0,4475,4136,65,107764,107751,0,1095091,1095092,1095093,0,0,0,0,0,0
109511,2,0,4480,4523,35,109493,109500,109591,1095111,1095112,0,0,0,0,0,0,0
109512,3,0,4480,4509,35,109502,109505,0,1095121,1095122,1095123,0,0,0,0,0,0
109529,3,0,4497,4481,45,109528,109530,109525,1095291,1095292,1095293,0,0,0,0,0,0
109541,3,0,4497,4467,65,0,109332,0,1095411,1095412,1095413,0,0,0,0,0,0
109518,2,109519,4500,4487,35,109526,109524,109567,1095181,1095182,0,0,0,0,0,0,0
109521,2,109520,4500,4364,35,0,109478,109459,1095211,1095212,0,0,0,0,0,0,0
109570,2,109571,4500,4517,35,109569,109585,109582,1095701,1095702,0,0,0,0,0,0,0
109519,2,109518,4487,4500,35,0,109570,109521,1095191,1095192,0,0,0,0,0,0,0
109524,2,109523,4487,4468,35,0,109560,0,1095241,1095242,0,0,0,0,0,0,0
109526,2,109525,4487,4481,35,0,109528,109530,1095261,1095262,0,0,0,0,0,0,0
109567,2,109566,4487,4502,35,109562,109565,109568,1095671,1095672,0,0,0,0,0,0,0
109523,2,109524,4468,4487,35,109567,109519,109526,1095231,1095232,0,0,0,0,0,0,0
109560,4,0,4468,4492,35,109559,109561,109563,1095601,1095602,1095603,1095604,0,0,0,0,0
109525,2,109526,4481,4487,35,109524,109567,109519,1095251,1095252,0,0,0,0,0,0,0
109528,2,109527,4481,4477,35,0,109536,109531,1095281,1095282,0,0,0,0,0,0,0
109530,4,0,4481,4471,35,109546,109542,0,1095301,1095302,1095303,1095304,0,0,0,0,0
109527,2,109528,4477,4481,35,109530,109525,0,1095271,1095272,0,0,0,0,0,0,0
109531,4,0,4477,4473,35,109532,109534,0,1095311,1095312,1095313,1095314,0,0,0,0,0
109536,2,109535,4477,4476,35,0,109537,0,1095361,1095362,0,0,0,0,0,0,0
109542,3,0,4471,4468,35,0,109560,109523,1095421,1095422,1095423,0,0,0,0,0,0
109546,1,0,4471,4467,45,0,109332,0,1095461,0,0,0,0,0,0,0,0
109532,4,0,4473,4476,35,0,109535,109537,1095321,1095322,1095323,1095324,0,0,0,0,0
109534,3,109533,4473,4449,35,109539,109550,109544,1095341,1095342,1095343,0,0,0,0,0,0
109535,2,109536,4476,4477,35,109531,109527,0,1095351,1095352,0,0,0,0,0,0,0
109537,2,109538,4476,4322,35,0,109458,0,1095371,1095372,0,0,0,0,0,0,0
109533,2,109534,4449,4473,35,0,109532,0,1095331,1095332,0,0,0,0,0,0,0
109539,2,109540,4449,4283,35,0,109460,109464,1095391,1095392,0,0,0,0,0,0,0
109544,3,109543,4449,4450,35,0,109545,0,1095441,1095442,1095443,0,0,0,0,0,0
109550,2,109549,4449,4409,35,109466,109552,109557,1095501,1095502,0,0,0,0,0,0,0
109543,3,109544,4450,4449,35,109533,109539,109550,1095431,1095432,1095433,0,0,0,0,0,0
109545,3,0,4450,4468,35,109560,109523,0,1095451,1095452,1095453,0,0,0,0,0,0
109547,3,0,4458,4450,35,0,109545,109543,1095471,1095472,1095473,0,0,0,0,0,0
109572,1,0,4485,4458,45,0,109547,0,1095721,0,0,0,0,0,0,0,0
109573,3,0,4485,4503,65,109513,109503,0,1095731,1095732,1095733,0,0,0,0,0,0
109559,2,109558,4492,4488,35,109548,109555,0,1095591,1095592,0,0,0,0,0,0,0
109561,4,0,4492,4499,35,109326,109324,0,1095611,1095612,1095613,1095614,0,0,0,0,0
109563,2,109562,4492,4502,35,109565,109568,109566,1095631,1095632,0,0,0,0,0,0,0
109562,2,109563,4502,4492,35,0,109559,109561,1095621,1095622,0,0,0,0,0,0,0
109565,2,109564,4502,4518,35,0,109301,109304,1095651,1095652,0,0,0,0,0,0,0
109566,2,109567,4502,4487,35,109519,109526,109524,1095661,1095662,0,0,0,0,0,0,0
109568,2,109569,4502,4517,35,109585,109582,109571,1095681,1095682,0,0,0,0,0,0,0
109569,2,109568,4517,4502,35,109566,109562,109565,1095691,1095692,0,0,0,0,0,0,0
109571,2,109570,4517,4500,35,0,109521,109518,1095711,1095712,0,0,0,0,0,0,0
109582,2,109583,4517,4526,35,109581,109587,109578,1095821,1095822,0,0,0,0,0,0,0
109585,2,109584,4517,4529,35,109307,109300,109298,1095851,1095852,0,0,0,0,0,0,0
109574,3,109575,4522,4516,35,0,109494,109522,1095741,1095742,1095743,0,0,0,0,0,0
109576,2,109577,4522,4528,35,0,109601,109588,1095761,1095762,0,0,0,0,0,0,0
109579,3,109578,4522,4526,35,109583,109581,109587,1095791,1095792,1095793,0,0,0,0,0,0
109577,1,109576,4528,4522,35,0,109574,109579,1095771,0,0,0,0,0,0,0,0
109588,2,109589,4528,4525,35,0,109590,0,1095881,1095882,0,0,0,0,0,0,0
109601,1,109602,4528,4565,35,0,109604,109606,1096011,0,0,0,0,0,0,0,0
109578,2,109579,4526,4522,35,109576,109574,0,1095781,1095782,0,0,0,0,0,0,0
109581,3,109580,4526,4535,35,109297,109295,109294,1095811,1095812,1095813,0,0,0,0,0,0
109583,2,109582,4526,4517,35,109571,109569,109585,1095831,1095832,0,0,0,0,0,0,0
109587,2,109586,4526,4567,35,0,109615,109603,1095871,1095872,0,0,0,0,0,0,0
109586,2,109587,4567,4526,35,109578,109583,109581,1095861,1095862,0,0,0,0,0,0,0
109603,2,109604,4567,4565,35,0,109606,109602,1096031,1096032,0,0,0,0,0,0,0
109615,2,109616,4567,4569,35,109293,109255,0,1096151,1096152,0,0,0,0,0,0,0
109589,2,109588,4525,4528,35,0,109577,109601,1095891,1095892,0,0,0,0,0,0,0
109590,2,109591,4525,4523,35,109493,109500,0,1095901,1095902,0,0,0,0,0,0,0
109592,2,109593,4532,4514,35,0,109496,109495,1095921,1095922,0,0,0,0,0,0,0
109612,2,0,4532,4559,45,0,109250,0,1096121,1096122,0,0,0,0,0,0,0
109594,1,0,4538,4532,35,0,109592,109612,1095941,0,0,0,0,0,0,0,0
109595,1,0,4541,4538,45,0,109594,0,1095951,0,0,0,0,0,0,0,0
109613,3,0,4541,4559,65,0,109250,0,1096131,1096132,1096133,0,0,0,0,0,0
109596,2,0,4552,4525,35,0,109590,109589,1095961,1095962,0,0,0,0,0,0,0
109599,2,0,4552,4538,35,0,109594,0,1095991,1095992,0,0,0,0,0,0,0
109597,2,0,4544,4513,65,0,109514,0,1095971,1095972,0,0,0,0,0,0,0
109600,1,0,4554,4544,45,0,109597,0,1096001,0,0,0,0,0,0,0,0
109614,3,0,4554,4552,35,109599,109596,0,1096141,1096142,1096143,0,0,0,0,0,0
109602,2,109601,4565,4528,35,109588,109577,0,1096021,1096022,0,0,0,0,0,0,0
109604,2,109603,4565,4567,35,109586,109615,0,1096041,1096042,0,0,0,0,0,0,0
109606,2,109605,4565,4564,35,0,109610,0,1096061,1096062,0,0,0,0,0,0,0
109605,2,109606,4564,4565,35,109602,109604,0,1096051,1096052,0,0,0,0,0,0,0
109610,2,0,4564,4556,35,0,109611,0,1096101,1096102,0,0,0,0,0,0,0
109608,2,0,4566,4544,65,0,109597,0,1096081,1096082,0,0,0,0,0,0,0
109609,1,0,4566,4556,45,0,109611,0,1096091,0,0,0,0,0,0,0,0
109611,3,0,4556,4554,35,109600,109614,0,1096111,1096112,1096113,0,0,0,0,0,0
109617,2,109618,4655,4651,35,0,109620,109621,1096171,1096172,0,0,0,0,0,0,0
109653,1,109652,4655,4647,35,0,109648,109659,1096531,0,0,0,0,0,0,0,0
109671,1,109670,4655,4720,35,109665,109667,0,1096711,0,0,0,0,0,0,0,0
109618,1,109617,4651,4655,35,109653,109671,0,1096181,0,0,0,0,0,0,0,0
109620,1,109619,4651,4649,35,0,109629,0,1096201,0,0,0,0,0,0,0,0
109621,1,109622,4651,4648,35,0,109623,0,1096211,0,0,0,0,0,0,0,0
109619,2,109620,4649,4651,35,109621,109618,0,1096191,1096192,0,0,0,0,0,0,0
109629,3,0,4649,4623,35,109631,109628,0,1096291,1096292,1096293,0,0,0,0,0,0
109622,2,109621,4648,4651,35,0,109618,109620,1096221,1096222,0,0,0,0,0,0,0
109623,2,0,4648,4641,35,0,109626,0,1096231,1096232,0,0,0,0,0,0,0
109626,1,109625,4641,4635,35,0,109624,0,1096261,0,0,0,0,0,0,0,0
109624,3,0,4635,4634,35,0,109640,109647,1096241,1096242,1096243,0,0,0,0,0,0
109625,2,109626,4635,4641,35,0,0,0,1096251,1096252,0,0,0,0,0,0,0
109640,2,109639,4634,4615,35,0,109638,109641,1096401,1096402,0,0,0,0,0,0,0
109647,2,109646,4634,4646,35,0,109650,109649,1096471,1096472,0,0,0,0,0,0,0
109627,3,0,4610,4622,35,109630,109632,0,1096271,1096272,1096273,0,0,0,0,0,0
109634,2,109633,4610,4611,35,0,109635,0,1096341,1096342,0,0,0,0,0,0,0
109630,2,109631,4622,4623,35,0,109628,0,1096301,1096302,0,0,0,0,0,0,0
109632,3,0,4622,4649,35,109629,109619,0,1096321,1096322,1096323,0,0,0,0,0,0
109628,3,0,4623,4611,35,109633,109635,0,1096281,1096282,1096283,0,0,0,0,0,0
109631,1,109630,4623,4622,35,0,109632,0,1096311,0,0,0,0,0,0,0,0
109633,1,109634,4611,4610,35,0,109627,0,1096331,0,0,0,0,0,0,0,0
109635,4,0,4611,4612,35,0,109636,109637,1096351,1096352,1096353,1096354,0,0,0,0,0
109636,3,0,4612,4610,35,109634,109627,0,1096361,1096362,1096363,0,0,0,0,0,0
109637,3,109638,4612,4615,35,0,109641,109639,1096371,1096372,1096373,0,0,0,0,0,0
109638,2,109637,4615,4612,35,0,109636,0,1096381,1096382,0,0,0,0,0,0,0
109639,2,109640,4615,4634,35,0,109647,0,1096391,1096392,0,0,0,0,0,0,0
109641,3,109642,4615,4614,35,0,0,0,1096411,1096412,1096413,0,0,0,0,0,0
109642,2,109641,4614,4615,35,109639,109638,0,1096421,1096422,0,0,0,0,0,0,0
109643,1,109644,4609,4617,35,0,109645,0,1096431,0,0,0,0,0,0,0,0
110027,2,110028,4609,4624,35,110029,110037,110026,1100271,1100272,0,0,0,0,0,0,0
110033,2,110034,4609,4608,35,0,110031,110030,1100331,1100332,0,0,0,0,0,0,0
109644,2,109643,4617,4609,35,0,110033,110027,1096441,1096442,0,0,0,0,0,0,0
109645,4,0,4617,4614,35,0,109642,0,1096451,1096452,1096453,1096454,0,0,0,0,0
109646,1,109647,4646,4634,35,0,109640,0,1096461,0,0,0,0,0,0,0,0
109649,1,109648,4646,4647,35,109659,109652,0,1096491,0,0,0,0,0,0,0,0
109650,1,109651,4646,4654,35,0,109990,109654,1096501,0,0,0,0,0,0,0,0
109648,1,109649,4647,4646,35,0,109646,109650,1096481,0,0,0,0,0,0,0,0
109652,2,109653,4647,4655,35,0,109671,109617,1096521,1096522,0,0,0,0,0,0,0
109659,1,109658,4647,4718,35,109661,109662,109664,1096591,0,0,0,0,0,0,0,0
109651,2,109650,4654,4646,35,109649,109646,0,1096511,1096512,0,0,0,0,0,0,0
109654,2,109655,4654,4707,35,109995,109657,109660,1096541,1096542,0,0,0,0,0,0,0
109990,1,109991,4654,4685,35,110001,109992,0,1099901,0,0,0,0,0,0,0,0
109655,1,109654,4707,4654,35,0,109651,109990,1096551,0,0,0,0,0,0,0,0
109657,1,109656,4707,4717,35,109975,109683,0,1096571,0,0,0,0,0,0,0,0
109660,1,109661,4707,4718,35,109662,109664,109658,1096601,0,0,0,0,0,0,0,0
109995,2,109996,4707,4686,35,0,109994,0,1099951,1099952,0,0,0,0,0,0,0
109656,2,109657,4717,4707,35,109660,109655,109995,1096561,1096562,0,0,0,0,0,0,0
109683,1,109682,4717,4736,35,109886,109874,109681,1096831,0,0,0,0,0,0,0,0
109975,1,109974,4717,4712,35,109986,109976,109973,1099751,0,0,0,0,0,0,0,0
109658,2,109659,4718,4647,35,0,109652,109648,1096581,1096582,0,0,0,0,0,0,0
109661,1,109660,4718,4707,35,109655,109995,109657,1096611,0,0,0,0,0,0,0,0
109662,1,109663,4718,4724,35,109680,109677,109668,1096621,0,0,0,0,0,0,0,0
109664,1,109665,4718,4720,35,0,109667,109670,1096641,0,0,0,0,0,0,0,0
109663,2,109662,4724,4718,35,109664,109658,109661,1096631,1096632,0,0,0,0,0,0,0
109668,2,109669,4724,4723,35,0,109675,109666,1096681,1096682,0,0,0,0,0,0,0
109677,1,109676,4724,4745,35,0,109685,109679,1096771,0,0,0,0,0,0,0,0
109680,1,109681,4724,4736,35,109682,109886,109874,1096801,0,0,0,0,0,0,0,0
109665,1,109664,4720,4718,35,109658,109661,109662,1096651,0,0,0,0,0,0,0,0
109667,1,109666,4720,4723,35,0,109669,109675,1096671,0,0,0,0,0,0,0,0
109670,2,109671,4720,4655,35,0,109617,109653,1096701,1096702,0,0,0,0,0,0,0
109666,2,109667,4723,4720,35,0,109670,109665,1096661,1096662,0,0,0,0,0,0,0
109669,1,109668,4723,4724,35,109663,109680,109677,1096691,0,0,0,0,0,0,0,0
109675,1,109674,4723,4737,35,109678,109672,0,1096751,0,0,0,0,0,0,0,0
109672,1,109673,4737,4761,35,109699,109729,0,1096721,0,0,0,0,0,0,0,0
109674,2,109675,4737,4723,35,109666,109669,0,1096741,1096742,0,0,0,0,0,0,0
109678,1,109679,4737,4745,35,109676,109685,0,1096781,0,0,0,0,0,0,0,0
109673,1,109672,4761,4737,35,0,109674,109678,1096731,0,0,0,0,0,0,0,0
109699,1,109700,4761,4773,35,109697,109701,0,1096991,0,0,0,0,0,0,0,0
109729,1,109728,4761,4863,35,109730,110400,0,1097291,0,0,0,0,0,0,0,0
109676,2,109677,4745,4724,35,109668,109663,109680,1096761,1096762,0,0,0,0,0,0,0
109679,2,109678,4745,4737,35,109672,109674,0,1096791,1096792,0,0,0,0,0,0,0
109685,1,109684,4745,4758,35,109869,109868,0,1096851,0,0,0,0,0,0,0,0
109681,2,109680,4736,4724,35,109677,109668,109663,1096811,1096812,0,0,0,0,0,0,0
109682,2,109683,4736,4717,35,0,109656,109975,1096821,1096822,0,0,0,0,0,0,0
109874,1,109873,4736,4757,35,109879,109872,109870,1098741,0,0,0,0,0,0,0,0
109886,1,109887,4736,4732,35,0,109889,109891,1098861,0,0,0,0,0,0,0,0
109684,2,109685,4758,4745,35,0,109679,109676,1096841,1096842,0,0,0,0,0,0,0
109868,2,0,4758,4768,35,0,109867,0,1098681,1098682,0,0,0,0,0,0,0
109869,3,109870,4758,4757,35,109873,109879,109872,1098691,1098692,1098693,0,0,0,0,0,0
109686,1,109687,4756,4755,35,0,109689,0,1096861,0,0,0,0,0,0,0,0
109714,2,109713,4756,4786,35,0,109850,109716,1097141,1097142,0,0,0,0,0,0,0
109687,1,109686,4755,4756,35,0,109714,0,1096871,0,0,0,0,0,0,0,0
109689,3,0,4755,4754,35,109692,109691,0,1096891,1096892,1096893,0,0,0,0,0,0
109688,2,0,4759,4755,35,109687,109689,0,1096881,1096882,0,0,0,0,0,0,0
109724,2,0,4759,4756,35,0,109714,109686,1097241,1097242,0,0,0,0,0,0,0
109691,1,109690,4754,4753,35,0,109694,0,1096911,0,0,0,0,0,0,0,0
109692,3,0,4754,4756,35,0,109686,109714,1096921,1096922,1096923,0,0,0,0,0,0
109690,1,109691,4753,4754,35,0,109692,0,1096901,0,0,0,0,0,0,0,0
109694,2,109693,4753,4752,35,0,109696,0,1096941,1096942,0,0,0,0,0,0,0
109693,1,109694,4752,4753,35,0,109690,0,1096931,0,0,0,0,0,0,0,0
109696,3,0,4752,4750,35,0,109698,0,1096961,1096962,1096963,0,0,0,0,0,0
109695,2,0,4769,4753,45,0,109694,109690,1096951,1096952,0,0,0,0,0,0,0
109705,1,109706,4769,4765,65,0,109704,0,1097051,0,0,0,0,0,0,0,0
109698,2,109697,4750,4773,35,0,109701,109700,1096981,1096982,0,0,0,0,0,0,0
109697,1,109698,4773,4750,35,0,0,0,1096971,0,0,0,0,0,0,0,0
109700,2,109699,4773,4761,35,0,109729,109673,1097001,1097002,0,0,0,0,0,0,0
109701,1,109702,4773,4781,35,109711,109710,0,1097011,0,0,0,0,0,0,0,0
109702,1,109701,4781,4773,35,0,109700,109697,1097021,0,0,0,0,0,0,0,0
109710,1,109709,4781,4782,35,109721,109719,0,1097101,0,0,0,0,0,0,0,0
109711,1,109712,4781,4770,45,0,109708,109722,1097111,0,0,0,0,0,0,0,0
109703,1,109704,4763,4765,65,0,109706,0,1097031,0,0,0,0,0,0,0,0
109707,1,109708,4763,4770,65,109722,109712,0,1097071,0,0,0,0,0,0,0,0
109704,1,109703,4765,4763,65,0,109707,0,1097041,0,0,0,0,0,0,0,0
109706,1,109705,4765,4769,65,0,109695,0,1097061,0,0,0,0,0,0,0,0
109708,1,109707,4770,4763,65,0,109703,0,1097081,0,0,0,0,0,0,0,0
109712,1,109711,4770,4781,45,0,109710,109702,1097121,0,0,0,0,0,0,0,0
109722,2,0,4770,4776,65,0,109859,0,1097221,1097222,0,0,0,0,0,0,0
109709,1,109710,4782,4781,35,0,109702,109711,1097091,0,0,0,0,0,0,0,0
109719,1,109718,4782,4785,35,0,109715,109717,1097191,0,0,0,0,0,0,0,0
109721,2,0,4782,4778,45,0,109720,0,1097211,1097212,0,0,0,0,0,0,0
109713,2,109714,4786,4756,35,0,109686,0,1097131,1097132,0,0,0,0,0,0,0
109716,2,109715,4786,4785,35,109718,109717,0,1097161,1097162,0,0,0,0,0,0,0
109850,1,109849,4786,4794,35,0,109852,109848,1098501,0,0,0,0,0,0,0,0
109715,1,109716,4785,4786,35,109713,109850,0,1097151,0,0,0,0,0,0,0,0
109717,2,0,4785,4778,45,0,109720,0,1097171,1097172,0,0,0,0,0,0,0
109718,2,109719,4785,4782,35,0,109709,109721,1097181,1097182,0,0,0,0,0,0,0
109720,2,0,4778,4776,45,0,109859,0,1097201,1097202,0,0,0,0,0,0,0
109859,2,0,4776,4793,65,0,109860,0,1098591,1098592,0,0,0,0,0,0,0
109723,2,0,4767,4769,65,109705,109695,0,1097231,1097232,0,0,0,0,0,0,0
109725,3,0,4766,4759,35,109724,109688,0,1097251,1097252,1097253,0,0,0,0,0,0
109726,3,0,4766,4767,45,0,109723,0,1097261,1097262,1097263,0,0,0,0,0,0
109727,3,0,4771,4766,35,109726,109725,0,1097271,1097272,1097273,0,0,0,0,0,0
109866,6,0,4771,4783,35,109856,109854,0,1098661,1098662,1098663,1098664,1098665,1098666,0,0,0
109728,1,109729,4863,4761,35,0,109673,109699,1097281,0,0,0,0,0,0,0,0
109730,1,109731,4863,4864,35,109840,109747,109736,1097301,0,0,0,0,0,0,0,0
110400,1,110401,4863,4920,35,0,110399,0,1104001,0,0,0,0,0,0,0,0
109731,2,109730,4864,4863,35,0,110400,109728,1097311,1097312,0,0,0,0,0,0,0
109736,2,109737,4864,4898,35,0,0,0,1097361,1097362,0,0,0,0,0,0,0
109747,2,109746,4864,4868,35,0,109743,0,1097471,1097472,0,0,0,0,0,0,0
109840,2,109841,4864,4825,35,0,109847,0,1098401,1098402,0,0,0,0,0,0,0
109732,2,0,4911,4899,35,0,109734,0,1097321,1097322,0,0,0,0,0,0,0
109733,2,0,4911,4901,45,109738,109735,0,1097331,1097332,0,0,0,0,0,0,0
109734,4,0,4899,4898,35,0,109737,0,1097341,1097342,1097343,1097344,0,0,0,0,0
109735,2,0,4901,4899,45,0,109734,0,1097351,1097352,0,0,0,0,0,0,0
109738,3,0,4901,4893,65,109751,109740,0,1097381,1097382,1097383,0,0,0,0,0,0
109737,3,109736,4898,4864,35,109731,109840,109747,1097371,1097372,1097373,0,0,0,0,0,0
109740,2,0,4893,4892,45,0,110332,0,1097401,1097402,0,0,0,0,0,0,0
109751,2,0,4893,4872,65,0,109745,0,1097511,1097512,0,0,0,0,0,0,0
109739,2,0,4891,4894,45,0,109749,0,1097391,1097392,0,0,0,0,0,0,0
109742,2,0,4891,4872,45,0,109745,0,1097421,1097422,0,0,0,0,0,0,0
109749,1,109748,4894,4870,65,0,109741,0,1097491,0,0,0,0,0,0,0,0
110332,2,0,4892,4912,65,110335,110333,0,1103321,1103322,0,0,0,0,0,0,0
109741,3,0,4870,4892,45,0,110332,0,1097411,1097412,1097413,0,0,0,0,0,0
109748,1,109749,4870,4894,65,0,0,0,1097481,0,0,0,0,0,0,0,0
109745,4,0,4872,4861,65,109759,109757,0,1097451,1097452,1097453,1097454,0,0,0,0,0
109743,2,109744,4868,4873,35,0,110324,0,1097431,1097432,0,0,0,0,0,0,0
109746,2,109747,4868,4864,35,109736,109731,109840,1097461,1097462,0,0,0,0,0,0,0
109744,2,109743,4873,4868,35,0,109746,0,1097441,1097442,0,0,0,0,0,0,0
110324,3,0,4873,4916,35,110325,110322,0,1103241,1103242,1103243,0,0,0,0,0,0
109757,2,0,4861,4858,35,0,109765,0,1097571,1097572,0,0,0,0,0,0,0
109759,3,0,4861,4836,65,0,109803,0,1097591,1097592,1097593,0,0,0,0,0,0
109750,3,0,4860,4870,65,109748,109741,0,1097501,1097502,1097503,0,0,0,0,0,0
109752,2,0,4855,4868,35,0,109743,109746,1097521,1097522,0,0,0,0,0,0,0
109754,2,0,4855,4860,45,0,109750,0,1097541,1097542,0,0,0,0,0,0,0
109753,2,0,4844,4855,35,109754,109752,0,1097531,1097532,0,0,0,0,0,0,0
109755,3,0,4840,4860,65,0,109750,0,1097551,1097552,1097553,0,0,0,0,0,0
109756,2,0,4840,4844,45,0,109753,0,1097561,1097562,0,0,0,0,0,0,0
109765,2,109766,4858,4839,35,109762,109763,0,1097651,1097652,0,0,0,0,0,0,0
109758,3,0,4834,4840,65,109755,109756,0,1097581,1097582,1097583,0,0,0,0,0,0
109838,2,0,4834,4832,45,109834,109837,0,1098381,1098382,0,0,0,0,0,0,0
109803,4,0,4836,4822,65,109813,109796,0,1098031,1098032,1098033,1098034,0,0,0,0,0
109760,2,0,4838,4836,45,0,109803,0,1097601,1097602,0,0,0,0,0,0,0
109761,2,0,4837,4838,45,0,109760,0,1097611,1097612,0,0,0,0,0,0,0
109764,2,109763,4837,4839,35,0,109766,109762,1097641,1097642,0,0,0,0,0,0,0
109801,2,109800,4837,4835,35,109835,109798,109767,1098011,1098012,0,0,0,0,0,0,0
109762,2,0,4839,4838,45,0,109760,0,1097621,1097622,0,0,0,0,0,0,0
109763,2,109764,4839,4837,35,0,109801,109761,1097631,1097632,0,0,0,0,0,0,0
109766,2,109765,4839,4858,35,0,0,0,1097661,1097662,0,0,0,0,0,0,0
109767,3,109768,4835,4841,35,0,109770,0,1097671,1097672,1097673,0,0,0,0,0,0
109798,2,109799,4835,4833,35,0,109797,0,1097981,1097982,0,0,0,0,0,0,0
109800,2,109801,4835,4837,35,109764,109761,0,1098001,1098002,0,0,0,0,0,0,0
109835,4,109836,4835,4829,35,0,109832,0,1098351,1098352,1098353,1098354,0,0,0,0,0
109768,4,109767,4841,4835,35,109800,109835,109798,1097681,1097682,1097683,1097684,0,0,0,0,0
109770,3,109769,4841,4842,35,0,109776,0,1097701,1097702,1097703,0,0,0,0,0,0
109769,4,109770,4842,4841,35,0,109768,0,1097691,1097692,1097693,1097694,0,0,0,0,0
109776,2,109777,4842,4850,35,0,109775,0,1097761,1097762,0,0,0,0,0,0,0
109771,5,0,4852,4851,35,0,109773,0,1097711,1097712,1097713,1097714,1097715,0,0,0,0
110331,2,110330,4852,4895,35,110306,110340,110328,1103311,1103312,0,0,0,0,0,0,0
109773,4,109772,4851,4849,35,0,109779,110293,1097731,1097732,1097733,1097734,0,0,0,0,0
109772,4,109773,4849,4851,35,0,0,0,1097721,1097722,1097723,1097724,0,0,0,0,0
109779,5,0,4849,4846,35,0,109781,0,1097791,1097792,1097793,1097794,1097795,0,0,0,0
110293,4,0,4849,4847,35,110295,110296,0,1102931,1102932,1102933,1102934,0,0,0,0,0
109774,3,0,4848,4849,35,110293,109772,109779,1097741,1097742,1097743,0,0,0,0,0,0
109778,3,0,4848,4846,35,0,109781,0,1097781,1097782,1097783,0,0,0,0,0,0
109775,3,0,4850,4851,35,0,109773,0,1097751,1097752,1097753,0,0,0,0,0,0
109777,3,109776,4850,4842,35,0,109769,0,1097771,1097772,1097773,0,0,0,0,0,0
109781,2,109780,4846,4831,35,0,109782,0,1097811,1097812,0,0,0,0,0,0,0
109780,3,109781,4831,4846,35,0,0,0,1097801,1097802,1097803,0,0,0,0,0,0
109782,5,0,4831,4830,35,0,109785,0,1097821,1097822,1097823,1097824,1097825,0,0,0,0
109785,3,109784,4830,4819,35,0,109786,0,1097851,1097852,1097853,0,0,0,0,0,0
109783,2,0,4820,4819,35,0,109786,109784,1097831,1097832,0,0,0,0,0,0,0
109784,2,109785,4819,4830,35,0,0,0,1097841,1097842,0,0,0,0,0,0,0
109786,2,109787,4819,4815,35,109788,109790,0,1097861,1097862,0,0,0,0,0,0,0
109787,3,109786,4815,4819,35,0,109784,0,1097871,1097872,1097873,0,0,0,0,0,0
109788,2,0,4815,4817,45,0,109794,0,1097881,1097882,0,0,0,0,0,0,0
109790,2,109789,4815,4807,35,0,109792,109791,1097901,1097902,0,0,0,0,0,0,0
109794,2,0,4817,4813,65,0,109808,0,1097941,1097942,0,0,0,0,0,0,0
109789,3,109790,4807,4815,35,0,109787,109788,1097891,1097892,1097893,0,0,0,0,0,0
109791,2,0,4807,4817,45,0,109794,0,1097911,1097912,0,0,0,0,0,0,0
